id,ncbi_id,name,rank,parent_id,in_v12,manual_threshold,report,is_leaf
676,672,Vibrio vulnificus,species,172,true,NaN,true,true
677,676,Vibrio fluvialis,species,172,true,NaN,true,true
678,680,Vibrio campbellii,species,172,true,NaN,true,true
680,689,Vibrio mediterranei,species,172,true,NaN,true,true
681,691,Vibrio natriegens,species,172,true,NaN,true,true
683,693,Vibrio nereis,species,172,true,NaN,true,true
955,50719,Vibrio diabolicus,species,172,true,NaN,true,true
1154,379097,Vibrio sinaloensis,species,172,true,NaN,true,true
1176,190893,Vibrio coralliilyticus,species,172,true,NaN,true,true
1177,190895,Vibrio rotiferianus,species,172,true,NaN,true,true
1223,1534743,Vibrio hyugaensis,species,172,true,NaN,true,true
1278,1461322,Vibrio renipiscarius,species,172,true,NaN,true,true
1363,28173,Vibrio nigripulchritudo,species,172,true,NaN,true,true
1364,28175,Vibrio orientalis,species,172,true,NaN,true,true
1462,553239,Vibrio breoganii,species,172,true,NaN,true,true
1509,512649,Vibrio azureus,species,172,true,NaN,true,true
1554,29494,Vibrio furnissii,species,172,true,NaN,true,true
1555,29495,Vibrio navarrensis,species,172,true,NaN,true,true
1556,29497,Vibrio splendidus,species,172,true,NaN,true,true
1557,29498,Vibrio tubiashii,species,172,true,NaN,true,true
1714,55601,Vibrio anguillarum,species,172,true,NaN,true,true
1768,47951,Vibrio cyclitrophicus,species,172,true,NaN,true,true
1788,1481663,Vibrio metoecus,species,172,true,NaN,true,true
1877,212663,Vibrio tasmaniensis,species,172,true,NaN,true,true
1734,39483,Faecalitalea cylindroides,species,173,true,NaN,true,true
1756,1079994,Leucobacter chromiiresistens,species,174,true,NaN,true,true
488,401562,Aureimonas ureilytica,species,175,true,NaN,true,true
1207,428712,Jonquetella anthropi,species,176,true,NaN,true,true
937,1510,Thermoclostridium stercorarium,species,177,true,NaN,true,true
940,1515,Hungateiclostridium thermocellum,species,178,true,NaN,true,true
1152,288965,Hungateiclostridium clariflavum,species,178,true,NaN,true,true
1208,2743,Marinobacter hydrocarbonoclasticus,species,179,true,NaN,true,true
1513,504487,Jejuia pallidilutea,species,180,true,NaN,true,true
1493,258591,Halomonas anticariensis,species,181,true,NaN,true,true
1777,1178482,Halomonas huangheensis,species,181,true,NaN,true,true
525,147709,Carnobacterium inhibens,species,182,true,NaN,true,true
1209,2748,Carnobacterium divergens,species,182,true,NaN,true,true
1210,2751,Carnobacterium maltaromaticum,species,182,true,NaN,true,true
1529,545534,Carnobacterium jeotgali,species,182,true,NaN,true,true
684,703,Plesiomonas shigelloides,species,183,true,NaN,true,true
1466,69974,Mesorhizobium plurifarium,species,184,true,NaN,true,true
1761,39645,Mesorhizobium ciceri,species,184,true,NaN,true,true
647,90736,Moritella marina,species,185,true,NaN,true,true
1212,2756,Brochothrix thermosphacta,species,186,true,NaN,true,true
689,715,Actinobacillus pleuropneumoniae,species,187,true,NaN,true,true
690,716,Actinobacillus suis,species,187,true,NaN,true,true
692,726,Haemophilus haemolyticus,species,188,true,NaN,true,true
693,727,Haemophilus influenzae,species,188,true,NaN,true,true
695,729,Haemophilus parainfluenzae,species,188,true,NaN,true,true
701,735,Haemophilus parahaemolyticus,species,188,true,NaN,true,true
1613,1078480,Haemophilus sputorum,species,188,true,NaN,true,true
1282,543877,Altererythrobacter marensis,species,189,true,NaN,true,true
475,56,Sorangium cellulosum,species,190,true,NaN,true,true
1074,198467,Anoxybacillus gonensis,species,191,true,NaN,true,true
844,83219,Sulfitobacter mediterraneus,species,192,true,NaN,true,true
1285,421000,Sulfitobacter donghicola,species,192,true,NaN,true,true
704,747,Pasteurella multocida,species,193,true,NaN,true,true
1217,305900,Endozoicomonas elysicola,species,194,true,NaN,true,true
1292,1027273,Endozoicomonas montiporae,species,194,true,NaN,true,true
478,999544,Salinispora vitiensis,species,196,true,NaN,true,true
479,999545,Salinispora mooreana,species,196,true,NaN,true,true
986,1050199,Salinispora oceanensis,species,196,true,NaN,true,true
1527,168697,Salinispora arenicola,species,196,true,NaN,true,true
1528,168695,Salinispora tropica,species,196,true,NaN,true,true
1747,1137263,Salinispora fenicalii,species,196,true,NaN,true,true
1792,351187,Salinispora pacifica,species,196,true,NaN,true,true
708,770,Anaplasma marginale,species,197,true,NaN,true,true
749,948,Anaplasma phagocytophilum,species,197,true,NaN,true,true
709,58116,Glycomyces tenuis,species,198,true,NaN,true,true
1785,359359,Smaragdicoccus niigatensis,species,199,true,NaN,true,true
539,33044,Bartonella doshiae,species,200,true,NaN,true,true
541,33045,Bartonella grahamii,species,200,true,NaN,true,true
542,33047,Bartonella vinsonii,species,200,true,NaN,true,true
710,774,Bartonella bacilliformis,species,200,true,NaN,true,true
720,803,Bartonella quintana,species,200,true,NaN,true,true
721,807,Bartonella elizabethae,species,200,true,NaN,true,true
1388,85701,Bartonella tribocorum,species,200,true,NaN,true,true
1576,373638,Bartonella tamiae,species,200,true,NaN,true,true
1579,111504,Bartonella birtlesii,species,200,true,NaN,true,true
1639,38323,Bartonella henselae,species,200,true,NaN,true,true
1720,186739,Bartonella washoeensis,species,200,true,NaN,true,true
1810,56426,Bartonella clarridgeiae,species,200,true,NaN,true,true
1863,155194,Bartonella bovis,species,200,true,NaN,true,true
1888,270250,Bartonella rattimassiliensis,species,200,true,NaN,true,true
711,777,Coxiella burnetii,species,201,true,NaN,true,true
514,467174,Rickettsia hoogstraalii,species,202,true,NaN,true,true
713,781,Rickettsia conorii,species,202,true,NaN,true,true
714,782,Rickettsia prowazekii,species,202,true,NaN,true,true
715,783,Rickettsia rickettsii,species,202,true,NaN,true,true
718,787,Rickettsia australis,species,202,true,NaN,true,true
719,788,Rickettsia canadensis,species,202,true,NaN,true,true
804,33989,Rickettsia amblyommatis,species,202,true,NaN,true,true
805,33990,Rickettsia bellii,species,202,true,NaN,true,true
806,33992,Rickettsia rhipicephali,species,202,true,NaN,true,true
1082,42862,Rickettsia felis,species,202,true,NaN,true,true
1245,35790,Rickettsia japonica,species,202,true,NaN,true,true
1247,35792,Rickettsia parkeri,species,202,true,NaN,true,true
1248,35793,Rickettsia sibirica,species,202,true,NaN,true,true
1674,669502,Candidatus Profftella armatura,species,203,true,NaN,true,true
1222,92945,Ketogulonicigenium vulgare,species,204,true,NaN,true,true
1543,29466,Veillonella parvula,species,205,true,NaN,true,true
1773,39777,Veillonella atypica,species,205,true,NaN,true,true
1786,187328,Veillonella montpellierensis,species,205,true,NaN,true,true
1874,81569,Ruegeria atlantica,species,206,true,NaN,true,true
1545,365349,Pelosinus fermentans,species,207,true,NaN,true,true
1226,133926,Olsenella uli,species,208,true,NaN,true,true
722,813,Chlamydia trachomatis,species,209,true,NaN,true,true
991,83554,Chlamydia psittaci,species,209,true,NaN,true,true
992,83555,Chlamydia abortus,species,209,true,NaN,true,true
994,83558,Chlamydia pneumoniae,species,209,true,NaN,true,true
996,83560,Chlamydia muridarum,species,209,true,NaN,true,true
1425,85991,Chlamydia pecorum,species,209,true,NaN,true,true
781,574560,Photorhabdus temperata,species,210,true,NaN,true,true
1551,29488,Photorhabdus luminescens,species,210,true,NaN,true,true
1750,2218628,Photorhabdus laumondii,species,210,true,NaN,true,true
723,817,Bacteroides fragilis,species,211,true,NaN,true,true
724,818,Bacteroides thetaiotaomicron,species,211,true,NaN,true,true
725,820,Bacteroides uniformis,species,211,true,NaN,true,true
765,246787,Bacteroides cellulosilyticus,species,211,true,NaN,true,true
1144,329854,Bacteroides intestinalis,species,211,true,NaN,true,true
1159,338188,Bacteroides finegoldii,species,211,true,NaN,true,true
1185,477666,Bacteroides graminisolvens,species,211,true,NaN,true,true
1236,371601,Bacteroides xylanisolvens,species,211,true,NaN,true,true
1341,28111,Bacteroides eggerthii,species,211,true,NaN,true,true
1344,28116,Bacteroides ovatus,species,211,true,NaN,true,true
1558,291644,Bacteroides salyersiae,species,211,true,NaN,true,true
1559,291645,Bacteroides nordii,species,211,true,NaN,true,true
1636,46506,Bacteroides stercoris,species,211,true,NaN,true,true
1735,47678,Bacteroides caccae,species,211,true,NaN,true,true
1805,310300,Bacteroides pyogenes,species,211,true,NaN,true,true
1870,392838,Bacteroides propionicifaciens,species,211,true,NaN,true,true
1899,376806,Bacteroides gallinarum,species,211,true,NaN,true,true
1730,154046,Hungatella hathewayi,species,212,true,NaN,true,true
872,83262,Mycobacteroides immunogenum,species,213,true,NaN,true,true
1424,36809,Mycobacteroides abscessus,species,213,true,NaN,true,true
1895,360411,Bellilinea caldifistulae,species,214,true,NaN,true,true
615,229920,Leptolinea tardivitalis,species,215,true,NaN,true,true
729,831,Butyrivibrio fibrisolvens,species,216,true,NaN,true,true
1164,43305,Butyrivibrio proteoclasticus,species,216,true,NaN,true,true
730,833,Fibrobacter succinogenes,species,217,true,NaN,true,true
685,393921,Porphyromonas crevioricanis,species,218,true,NaN,true,true
732,837,Porphyromonas gingivalis,species,218,true,NaN,true,true
762,41976,Porphyromonas catoniae,species,218,true,NaN,true,true
1306,281920,Porphyromonas uenonis,species,218,true,NaN,true,true
1343,28115,Porphyromonas macacae,species,218,true,NaN,true,true
1346,28123,Porphyromonas asaccharolytica,species,218,true,NaN,true,true
1432,36874,Porphyromonas cangingivalis,species,218,true,NaN,true,true
1433,36875,Porphyromonas canoris,species,218,true,NaN,true,true
1484,111105,Porphyromonas gulae,species,218,true,NaN,true,true
1491,266762,Porphyromonas gingivicanis,species,218,true,NaN,true,true
733,840,Prevotella loescheii,species,219,true,NaN,true,true
802,419005,Prevotella amnii,species,219,true,NaN,true,true
850,189722,Prevotella marshii,species,219,true,NaN,true,true
853,189723,Prevotella micans,species,219,true,NaN,true,true
856,83231,Prevotella brevis,species,219,true,NaN,true,true
896,386414,Prevotella timonensis,species,219,true,NaN,true,true
1170,76123,Prevotella enoeca,species,219,true,NaN,true,true
1192,305719,Prevotella baroniae,species,219,true,NaN,true,true
1232,633701,Prevotella saccharolytica,species,219,true,NaN,true,true
1267,52227,Prevotella dentalis,species,219,true,NaN,true,true
1303,77095,Prevotella bryantii,species,219,true,NaN,true,true
1347,28125,Prevotella bivia,species,219,true,NaN,true,true
1348,28126,Prevotella buccae,species,219,true,NaN,true,true
1349,28127,Prevotella buccalis,species,219,true,NaN,true,true
1350,28128,Prevotella corporis,species,219,true,NaN,true,true
1351,28129,Prevotella denticola,species,219,true,NaN,true,true
1352,28130,Prevotella disiens,species,219,true,NaN,true,true
1353,28131,Prevotella intermedia,species,219,true,NaN,true,true
1354,28133,Prevotella nigrescens,species,219,true,NaN,true,true
1355,28134,Prevotella oralis,species,219,true,NaN,true,true
1356,28135,Prevotella oris,species,219,true,NaN,true,true
1357,28136,Prevotella oulorum,species,219,true,NaN,true,true
1358,28137,Prevotella veroralis,species,219,true,NaN,true,true
1373,470565,Prevotella histicola,species,219,true,NaN,true,true
1423,77768,Prevotella albensis,species,219,true,NaN,true,true
1585,185294,Prevotella paludivivens,species,219,true,NaN,true,true
1630,439703,Prevotella maculosa,species,219,true,NaN,true,true
1725,407975,Prevotella pleuritidis,species,219,true,NaN,true,true
1825,228604,Prevotella salivae,species,219,true,NaN,true,true
1867,589436,Prevotella fusca,species,219,true,NaN,true,true
1893,425941,Prevotella nanceiensis,species,219,true,NaN,true,true
1862,400946,Wohlfahrtiimonas chitiniclastica,species,220,true,NaN,true,true
570,360807,Roseburia inulinivorans,species,221,true,NaN,true,true
1835,1547597,Sanguibacteroides justesenii,species,222,true,NaN,true,true
734,849,Fusobacterium gonidiaformans,species,223,true,NaN,true,true
735,851,Fusobacterium nucleatum,species,223,true,NaN,true,true
737,859,Fusobacterium necrophorum,species,223,true,NaN,true,true
738,861,Fusobacterium ulcerans,species,223,true,NaN,true,true
1101,1583098,Fusobacterium hwasookii,species,223,true,NaN,true,true
491,159,Brachyspira hyodysenteriae,species,224,true,NaN,true,true
1310,52584,Brachyspira pilosicoli,species,224,true,NaN,true,true
1231,76636,Mycetocola saprophilus,species,225,true,NaN,true,true
739,870,Dichelobacter nodosus,species,226,true,NaN,true,true
731,58180,Desulfovibrio alaskensis,species,227,true,NaN,true,true
741,879,Desulfovibrio gigas,species,227,true,NaN,true,true
742,881,Desulfovibrio vulgaris,species,227,true,NaN,true,true
1190,191026,Desulfovibrio hydrothermalis,species,227,true,NaN,true,true
1569,29549,Rhodothermus marinus,species,228,true,NaN,true,true
477,311410,Labrenzia alba,species,229,true,NaN,true,true
1305,388408,Labrenzia alexandrii,species,229,true,NaN,true,true
1197,84590,Taylorella asinigenitalis,species,230,true,NaN,true,true
1577,29575,Taylorella equigenitalis,species,230,true,NaN,true,true
1784,187327,Acidaminococcus intestini,species,231,true,NaN,true,true
1892,884684,Mageeibacillus indolicus,species,232,true,NaN,true,true
743,907,Megasphaera elsdenii,species,233,true,NaN,true,true
1710,55508,Janthinobacterium agaricidamnosum,species,234,true,NaN,true,true
1654,906888,Nonlabens ulvanivorans,species,235,true,NaN,true,true
1736,39486,Dorea formicigenerans,species,236,true,NaN,true,true
632,575,Raoultella planticola,species,237,true,NaN,true,true
1589,54291,Raoultella ornithinolytica,species,237,true,NaN,true,true
712,779,Ehrlichia ruminantium,species,239,true,NaN,true,true
748,945,Ehrlichia chaffeensis,species,239,true,NaN,true,true
1250,35795,Ehrlichia muris,species,239,true,NaN,true,true
840,263437,Wolbachia endosymbiont of Culex quinquefasciatus,species,240,true,NaN,true,true
1837,163164,Wolbachia endosymbiont of Drosophila melanogaster,species,240,true,NaN,true,true
750,336828,Rhodonellum psychrophilum,species,241,true,NaN,true,true
752,964,Herbaspirillum seropedicae,species,242,true,NaN,true,true
1751,211589,Herbaspirillum chlorophenolicum,species,242,true,NaN,true,true
1790,80842,Herbaspirillum rubrisubalbicans,species,242,true,NaN,true,true
703,738,Glaesserella parasuis,species,243,true,NaN,true,true
1420,135083,Selenomonas noxia,species,244,true,NaN,true,true
1454,69823,Selenomonas sputigena,species,244,true,NaN,true,true
1767,416586,Selenomonas bovis,species,244,true,NaN,true,true
1854,671224,Selenomonas artemidis,species,244,true,NaN,true,true
1246,314319,Prolixibacter bellariivorans,species,245,true,NaN,true,true
758,41950,Candidatus Microthrix parvicella,species,246,true,NaN,true,true
964,1589,Lactobacillus pentosus,species,247,true,NaN,true,true
965,1590,Lactiplantibacillus plantarum,species,247,true,NaN,true,true
1279,60520,Lactobacillus paraplantarum,species,247,true,NaN,true,true
1878,483011,Lactobacillus fabifermentans,species,247,true,NaN,true,true
1858,220697,Thalassospira xiamenensis,species,248,true,NaN,true,true
1587,447471,Simiduia agarivorans,species,249,true,NaN,true,true
1399,118562,Arthrospira platensis,species,250,true,NaN,true,true
1265,35833,Bilophila wadsworthia,species,251,true,NaN,true,true
763,1018,Capnocytophaga ochracea,species,252,true,NaN,true,true
1368,28188,Capnocytophaga canimorsus,species,252,true,NaN,true,true
1369,28189,Capnocytophaga cynodegmi,species,252,true,NaN,true,true
1650,1848903,Capnocytophaga canis,species,252,true,NaN,true,true
1616,398555,Agrilactobacillus composti,species,253,true,NaN,true,true
884,148814,Lactobacillus kunkeei,species,254,true,NaN,true,true
973,83526,Lactobacillus paralimentarius,species,255,true,NaN,true,true
975,1612,Lactobacillus farciminis,species,255,true,NaN,true,true
1130,460870,Lactobacillus nodensis,species,255,true,NaN,true,true
1668,194326,Lactobacillus versmoldensis,species,255,true,NaN,true,true
1822,392416,Lactobacillus crustorum,species,255,true,NaN,true,true
883,640331,Lactobacillus florum,species,256,true,NaN,true,true
977,1614,Lactobacillus fructivorans,species,256,true,NaN,true,true
984,1625,Lactobacillus sanfranciscensis,species,256,true,NaN,true,true
1455,53444,Lactobacillus lindneri,species,256,true,NaN,true,true
1005,231049,Lactobacillus rossiae,species,257,true,NaN,true,true
1836,679249,Lactobacillus floricola,species,258,true,NaN,true,true
1679,309120,Dialister micraerophilus,species,259,true,NaN,true,true
622,164393,Lactobacillus fuchuensis,species,260,true,NaN,true,true
968,1599,Lactobacillus sakei,species,260,true,NaN,true,true
1318,28038,Lactobacillus curvatus,species,260,true,NaN,true,true
957,1580,Lactobacillus brevis,species,261,true,NaN,true,true
1323,216463,Lactobacillus spicheri,species,261,true,NaN,true,true
1359,380393,Lactobacillus namurensis,species,261,true,NaN,true,true
1582,357278,Lactobacillus parabrevis,species,261,true,NaN,true,true
1802,637971,Lactobacillus koreensis,species,261,true,NaN,true,true
970,1601,Ligilactobacillus agilis,species,262,true,NaN,true,true
972,1605,Lactobacillus animalis,species,262,true,NaN,true,true
981,1622,Lactobacillus murinus,species,262,true,NaN,true,true
982,1623,Lactobacillus ruminis,species,262,true,NaN,true,true
983,1624,Ligilactobacillus salivarius,species,262,true,NaN,true,true
1075,395085,Lactobacillus ceti,species,262,true,NaN,true,true
1328,396716,Lactobacillus hayakitensis,species,262,true,NaN,true,true
1422,307126,Lactobacillus apodemi,species,262,true,NaN,true,true
1699,137357,Lactobacillus equi,species,262,true,NaN,true,true
1781,228229,Lactobacillus saerimneri,species,262,true,NaN,true,true
1796,89059,Lactobacillus acidipiscis,species,262,true,NaN,true,true
1811,449659,Lactobacillus pobuzihii,species,262,true,NaN,true,true
587,238015,Liquorilactobacillus vini,species,263,true,NaN,true,true
979,1618,Lactobacillus mali,species,263,true,NaN,true,true
1234,519050,Lactobacillus sucicola,species,263,true,NaN,true,true
974,1610,Lactobacillus coryniformis,species,264,true,NaN,true,true
1539,152335,Lactobacillus suebicus,species,265,true,NaN,true,true
1604,1193095,Lactobacillus hokkaidonensis,species,265,true,NaN,true,true
779,304207,Lactobacillus harbinensis,species,266,true,NaN,true,true
798,33960,Lactobacillus collinoides,species,267,true,NaN,true,true
1227,240427,Lactobacillus paracollinoides,species,267,true,NaN,true,true
1449,176292,Lactobacillus malefermentans,species,267,true,NaN,true,true
1586,414682,Lactobacillus similis,species,267,true,NaN,true,true
958,1581,Lactobacillus buchneri,species,268,true,NaN,true,true
963,1588,Lactobacillus hilgardii,species,268,true,NaN,true,true
1538,152331,Lactobacillus parabuchneri,species,268,true,NaN,true,true
1659,390841,Lactobacillus farraginis,species,268,true,NaN,true,true
1660,390842,Lactobacillus parafarraginis,species,268,true,NaN,true,true
1728,481720,Lactobacillus otakiensis,species,268,true,NaN,true,true
1729,481722,Lactobacillus kisonensis,species,268,true,NaN,true,true
518,33007,Winkia neuii,species,269,true,NaN,true,true
1658,874156,Erythrobacter marinus,species,270,true,NaN,true,true
1065,321318,Dietzia cinnamea,species,271,true,NaN,true,true
579,408,Methylorubrum extorquens,species,272,true,NaN,true,true
526,256,Myroides odoratus,species,273,true,NaN,true,true
1270,76832,Myroides odoratimimus,species,273,true,NaN,true,true
1775,703342,Myroides marinus,species,273,true,NaN,true,true
1594,54307,Planktothrix prolifica,species,274,true,NaN,true,true
1271,93218,Pandoraea apista,species,275,true,NaN,true,true
1273,93220,Pandoraea pnomenusa,species,275,true,NaN,true,true
1688,202789,Actinobaculum massiliense,species,276,true,NaN,true,true
769,82981,Leminorella grimontii,species,277,true,NaN,true,true
770,1061,Rhodobacter capsulatus,species,278,true,NaN,true,true
771,1063,Rhodobacter sphaeroides,species,278,true,NaN,true,true
772,82987,Tatumella ptyseos,species,279,true,NaN,true,true
1791,105425,Streptacidiphilus albus,species,280,true,NaN,true,true
959,1582,Lactobacillus casei,species,281,true,NaN,true,true
966,1597,Lacticaseibacillus paracasei,species,281,true,NaN,true,true
985,1626,Lactobacillus sharpeae,species,281,true,NaN,true,true
1189,944671,Lactobacillus nasuensis,species,281,true,NaN,true,true
1548,381741,Lactobacillus thailandensis,species,281,true,NaN,true,true
1549,381742,Lacticaseibacillus camelliae,species,281,true,NaN,true,true
1661,931533,Lactobacillus saniviri,species,281,true,NaN,true,true
1742,47715,Lactobacillus rhamnosus,species,281,true,NaN,true,true
1856,171523,Lactobacillus pantheris,species,281,true,NaN,true,true
776,1085,Rhodospirillum rubrum,species,282,true,NaN,true,true
1194,68170,Lentzea aerocolonigenes,species,283,true,NaN,true,true
1137,370776,Arenimonas composti,species,284,true,NaN,true,true
1723,498055,Arenimonas oryziterrae,species,284,true,NaN,true,true
674,673,Grimontia hollisae,species,285,true,NaN,true,true
1096,2033,Microbacterium testaceum,species,286,true,NaN,true,true
1301,273677,Microbacterium oleivorans,species,286,true,NaN,true,true
1307,347481,Asticcacaulis benevestitus,species,287,true,NaN,true,true
1690,145458,Rathayibacter toxicus,species,288,true,NaN,true,true
533,33035,Blautia producta,species,289,true,NaN,true,true
588,418240,Blautia wexlerae,species,289,true,NaN,true,true
783,1124,Chlorogloeopsis fritschii,species,290,true,NaN,true,true
1809,187493,Thalassolituus oleivorans,species,291,true,NaN,true,true
784,1126,Microcystis aeruginosa,species,292,true,NaN,true,true
1834,32046,Synechococcus elongatus,species,293,true,NaN,true,true
1281,158849,Moellerella wisconsensis,species,294,true,NaN,true,true
1264,379893,Trabulsiella odontotermitis,species,295,true,NaN,true,true
1043,1766,Mycolicibacterium fortuitum,species,296,true,NaN,true,true
1047,1771,Mycolicibacterium phlei,species,296,true,NaN,true,true
1048,1772,Mycolicibacterium smegmatis,species,296,true,NaN,true,true
1053,1795,Mycolicibacterium neoaurum,species,296,true,NaN,true,true
1054,1796,Mycolicibacterium senegalense,species,296,true,NaN,true,true
1055,1797,Mycolicibacterium thermoresistibile,species,296,true,NaN,true,true
1056,1804,Mycolicibacterium gilvum,species,296,true,NaN,true,true
1057,1807,Mycolicibacterium obuense,species,296,true,NaN,true,true
1059,1810,Mycolicibacterium vaccae,species,296,true,NaN,true,true
1592,37916,Mycolicibacterium chlorophenolicum,species,296,true,NaN,true,true
1608,431269,Mycolicibacterium setense,species,296,true,NaN,true,true
1618,46351,Mycolicibacterium hassiacum,species,296,true,NaN,true,true
1839,56689,Mycolicibacterium mucogenicum,species,296,true,NaN,true,true
1172,59748,Candidatus Phytoplasma australiense,species,297,true,NaN,true,true
688,714,Aggregatibacter actinomycetemcomitans,species,298,true,NaN,true,true
698,732,Aggregatibacter aphrophilus,species,298,true,NaN,true,true
794,1176,Aphanizomenon flos-aquae,species,299,true,NaN,true,true
1288,158877,Yokenella regensburgei,species,300,true,NaN,true,true
1141,2151,Mesoplasma florum,species,301,true,NaN,true,true
548,33059,Acidithiobacillus caldus,species,302,true,NaN,true,true
744,920,Acidithiobacillus ferrooxidans,species,302,true,NaN,true,true
745,930,Acidithiobacillus thiooxidans,species,302,true,NaN,true,true
1596,160808,Acidithiobacillus ferrivorans,species,302,true,NaN,true,true
1413,85874,Thermacetogenium phaeum,species,303,true,NaN,true,true
780,336988,Oenococcus kitaharae,species,304,true,NaN,true,true
814,1247,Oenococcus oeni,species,304,true,NaN,true,true
819,165096,Weissella koreensis,species,305,true,NaN,true,true
960,1583,Weissella confusa,species,305,true,NaN,true,true
978,1615,Weissella halotolerans,species,305,true,NaN,true,true
1675,759620,Weissella ceti,species,305,true,NaN,true,true
1721,137591,Weissella cibaria,species,305,true,NaN,true,true
801,33970,Melissococcus plutonius,species,306,true,NaN,true,true
1295,77008,Pseudorhodobacter ferrugineus,species,307,true,NaN,true,true
803,1219,Prochlorococcus marinus,species,308,true,0.0,true,false
950,1385984,Exiguobacterium chiriqhucha,species,309,true,NaN,true,true
1070,132920,Exiguobacterium antarcticum,species,309,true,NaN,true,true
1614,169177,Exiguobacterium undae,species,309,true,NaN,true,true
1820,40137,Oligotropha carboxidovorans,species,310,true,NaN,true,true
809,1229,Nitrosococcus oceani,species,311,true,NaN,true,true
810,1238,Piscirickettsia salmonis,species,312,true,NaN,true,true
1255,35806,Rhodovulum sulfidophilum,species,313,true,NaN,true,true
641,483937,Paenibacillus riograndensis,species,314,true,NaN,true,true
760,189425,Paenibacillus graminis,species,314,true,NaN,true,true
828,189691,Paenibacillus elgii,species,314,true,NaN,true,true
907,1406,Paenibacillus polymyxa,species,314,true,NaN,true,true
921,1464,Paenibacillus larvae,species,314,true,NaN,true,true
1180,59843,Paenibacillus glucanolyticus,species,314,true,NaN,true,true
1296,44251,Paenibacillus durus,species,314,true,NaN,true,true
1452,61624,Paenibacillus mucilaginosus,species,314,true,NaN,true,true
1469,1380763,Paenibacillus darwinianus,species,314,true,NaN,true,true
1503,225917,Paenibacillus massiliensis,species,314,true,NaN,true,true
1669,669462,Paenibacillus pinihumi,species,314,true,NaN,true,true
799,33964,Leuconostoc citreum,species,315,true,NaN,true,true
800,33968,Leuconostoc pseudomesenteroides,species,315,true,NaN,true,true
811,1244,Leuconostoc gelidum,species,315,true,NaN,true,true
812,1245,Leuconostoc mesenteroides,species,315,true,NaN,true,true
1213,109265,Dolichospermum circinale,species,316,true,NaN,true,true
815,34021,Candidatus Liberibacter asiaticus,species,317,true,NaN,true,true
1304,1273132,Liberibacter crescens,species,317,true,NaN,true,true
1746,309868,Candidatus Liberibacter americanus,species,317,true,NaN,true,true
1827,556287,Candidatus Liberibacter solanacearum,species,317,true,NaN,true,true
946,1525,Moorella thermoacetica,species,318,true,NaN,true,true
816,1254,Pediococcus acidilactici,species,319,true,NaN,true,true
817,1255,Pediococcus pentosaceus,species,319,true,NaN,true,true
1181,51663,Pediococcus damnosus,species,319,true,NaN,true,true
1807,187452,Pediococcus claussenii,species,319,true,NaN,true,true
1824,466153,Singulisphaera acidiphila,species,320,true,NaN,true,true
821,1261,Peptostreptococcus anaerobius,species,321,true,NaN,true,true
822,1264,Ruminococcus albus,species,322,true,NaN,true,true
1759,1161942,Ruminococcus champanellensis,species,322,true,NaN,true,true
825,1270,Micrococcus luteus,species,323,true,NaN,true,true
826,34038,Rahnella aquatilis,species,324,true,NaN,true,true
679,66219,Lachnoclostridium phytofermentans,species,325,true,NaN,true,true
938,1512,[Clostridium] symbiosum,species,325,true,NaN,true,true
910,1421,Lysinibacillus sphaericus,species,326,true,NaN,true,true
1313,28031,Lysinibacillus fusiformis,species,326,true,NaN,true,true
1678,202611,Lysinibacillus odysseyi,species,326,true,NaN,true,true
673,246432,Staphylococcus equorum,species,327,true,NaN,true,true
832,1280,Staphylococcus aureus,species,327,true,NaN,true,true
833,1281,Staphylococcus carnosus,species,327,true,NaN,true,true
834,1282,Staphylococcus epidermidis,species,327,true,NaN,true,true
835,1283,Staphylococcus haemolyticus,species,327,true,NaN,true,true
836,1286,Staphylococcus simulans,species,327,true,NaN,true,true
837,1288,Staphylococcus xylosus,species,327,true,NaN,true,true
838,1290,Staphylococcus hominis,species,327,true,NaN,true,true
839,1292,Staphylococcus warneri,species,327,true,NaN,true,true
841,1295,Staphylococcus schleiferi,species,327,true,NaN,true,true
842,1296,Staphylococcus sciuri,species,327,true,NaN,true,true
1205,985762,Staphylococcus agnetis,species,327,true,NaN,true,true
1315,28035,Staphylococcus lugdunensis,species,327,true,NaN,true,true
1379,61015,Staphylococcus succinus,species,327,true,NaN,true,true
1515,29380,Staphylococcus caprae,species,327,true,NaN,true,true
1519,29382,Staphylococcus cohnii,species,327,true,NaN,true,true
1520,29385,Staphylococcus saprophyticus,species,327,true,NaN,true,true
1601,283734,Staphylococcus pseudintermedius,species,327,true,NaN,true,true
1765,555791,Staphylococcus massiliensis,species,327,true,NaN,true,true
1866,1654388,Staphylococcus schweitzeri,species,327,true,NaN,true,true
625,556,Dickeya chrysanthemi,species,328,true,NaN,true,true
1828,204038,Dickeya dadantii,species,328,true,NaN,true,true
1829,204039,Dickeya dianthicola,species,328,true,NaN,true,true
1830,204042,Dickeya zeae,species,328,true,NaN,true,true
1887,1089444,Dickeya solani,species,328,true,NaN,true,true
549,292,Burkholderia cepacia,species,329,true,NaN,true,true
559,337,Burkholderia glumae,species,329,true,NaN,true,true
651,57975,Burkholderia thailandensis,species,329,true,NaN,true,true
1283,60552,Burkholderia vietnamiensis,species,329,true,NaN,true,true
1291,101571,Burkholderia ubonensis,species,329,true,NaN,true,true
1293,1207504,Burkholderia pseudomultivorans,species,329,true,NaN,true,true
