uid,refseq_acc,primary_taxid,species_taxid,use
4887351,GCF_009036245.1,2071710,2071710,True
488881,GCF_001298955.1,1353890,1353890,True
489141,GCF_001299475.1,1673724,1673724,True
4892961,GCF_009078285.1,2490545,2490545,True
4931021,GCF_902498735.1,419481,419481,True
49331,GCF_000447205.1,1346791,420994,True
493591,GCF_001302265.1,119224,119224,True
4952671,GCF_009150585.1,2110,2110,True
49561,GCF_000447675.1,1291379,409322,True
495708,GCF_000237805.1,885272,428712,True
495868,GCF_000262545.1,868129,28125,True
4966551,GCF_009176265.1,285578,285578,True
4966661,GCF_009176625.1,269673,269673,True
4966671,GCF_009176645.1,2478464,2478464,True
4966831,GCF_009176975.1,2495496,2495496,True
4966881,GCF_009177065.1,2653855,2653855,True
4966901,GCF_009177095.1,2650471,2650471,True
496811,GCF_001302565.1,1933880,1933880,True
496821,GCF_001302585.1,860235,860235,True
4970201,GCF_009183655.1,2653354,2653354,True
4970341,GCF_009183815.1,1944635,1944635,False
4970701,GCF_009184635.1,2614655,2614655,True
4970751,GCF_009184725.1,1598,1598,True
4970821,GCF_009184865.1,2653200,2653200,True
4970851,GCF_009184905.1,2608632,2608632,True
4972421,GCF_009192735.1,169960,169960,True
4972431,GCF_009192745.1,1670,1670,True
4972451,GCF_009192775.1,2606616,2606616,True
4972491,GCF_009192765.1,1104781,1104781,True
4972851,GCF_009192945.1,1321368,1321368,True
4972861,GCF_009192995.1,2508707,2508707,True
4972901,GCF_009193135.1,860221,860221,False
4972911,GCF_009193155.1,1622177,1622177,True
4972921,GCF_009193175.1,348442,348442,True
4972941,GCF_009193215.1,1475951,1475951,True
4972951,GCF_009193185.1,527326,527326,True
4972961,GCF_009192725.1,1104777,1104777,False
4972971,GCF_009193265.1,2604091,2604091,True
4972981,GCF_009193255.1,199136,199136,True
4973011,GCF_009193305.1,2650773,2650773,True
4973021,GCF_009193355.1,2650774,2650774,True
497781,GCF_001304715.1,1458465,907,True
4978311,GCF_009208585.1,2654512,2654512,True
4978341,GCF_009208555.1,2654252,2654252,True
498161,GCF_001305515.1,665126,665126,True
498211,GCF_001305595.1,528244,528244,True
498251,GCF_001305675.1,1136941,1136941,True
498381,GCF_001306035.1,229921,229921,True
498421,GCF_001306015.1,196024,196024,True
498431,GCF_001306115.1,1134406,1134406,True
498441,GCF_001306135.1,70996,70996,True
498451,GCF_001306145.1,869279,869279,True
498461,GCF_001306175.1,872965,872965,True
498591,GCF_001306415.1,1300341,346188,True
498901,GCF_001307105.1,1326968,1326968,True
498921,GCF_001307195.1,1324350,1324350,True
499111,GCF_001307545.1,1766,1766,True
499148,GCF_000313915.1,1234409,300419,True
499331,GCF_001307765.1,154981,154981,True
499451,GCF_001308265.1,1397108,1397108,True
499948,GCF_000314935.1,1125747,395568,False
500028,GCF_000314975.1,1127673,477689,True
500068,GCF_000314995.1,493475,1128911,True
500108,GCF_000315015.1,1128912,197222,True
500188,GCF_000315055.1,1129793,222814,True
500228,GCF_000315075.1,1129794,326544,True
500341,GCF_001310085.1,512763,512763,True
500408,GCF_000315235.1,1212764,78057,True
500411,GCF_001310225.1,1736674,1736674,True
500538,GCF_000315365.1,1121428,412895,True
500791,GCF_001310955.1,1236979,570161,True
5008531,GCF_006334915.2,1712871,1712871,True
5008541,GCF_006334995.2,2586635,2586635,True
5008621,GCF_006334985.2,2219224,2219224,False
501221,GCF_001311825.1,1294020,221711,True
501251,GCF_001311885.1,1294023,402877,True
501271,GCF_001311925.1,1294025,425254,True
5017361,GCF_009295515.1,1563158,1563158,False
502491,GCF_001314325.1,33050,33050,True
5025021,GCF_009295725.1,39493,39493,True
5026041,GCF_009296165.1,2607908,2607908,True
5026051,GCF_009296175.1,2108360,2108360,False
5027121,GCF_009299385.1,67260,67260,True
5027161,GCF_009299485.1,1769423,1769423,True
5027171,GCF_009299505.1,1798158,1798158,True
5027291,GCF_009299795.1,2585206,2585206,True
5027301,GCF_009299835.1,2594267,2594267,True
5027321,GCF_000828085.3,1233231,1233230,False
5027331,GCF_000828075.3,1245935,1136105,False
502748,GCF_000316515.1,292564,59930,False
5027631,GCF_009301415.1,135740,135740,False
502821,GCF_001314995.1,28116,28116,True
503288,GCF_000315465.1,883066,202789,True
503308,GCF_000315445.1,883081,1652,True
503688,GCF_000315795.1,1238182,859058,True
504038,GCF_000317475.1,179408,482564,False
504078,GCF_000317495.1,1173022,241425,False
504101,GCF_001317355.1,36849,36849,True
504498,GCF_000317675.1,755178,379064,True
504558,GCF_000317615.1,13035,292566,True
504818,GCF_000317935.1,1208660,519,True
505078,GCF_000317835.1,937777,432329,True
505181,GCF_001319545.1,634,634,True
505331,GCF_001319845.1,263819,263819,True
5059281,GCF_009362735.1,2654983,2654983,True
5059311,GCF_009362815.1,2655001,2655001,True
5059331,GCF_009362845.1,2654998,2654998,True
5059371,GCF_009362935.1,1633,1633,True
5059441,GCF_009363075.1,1473112,1473112,True
5059451,GCF_009363095.1,562959,562959,False
5059461,GCF_009363115.1,128574,128574,False
5059471,GCF_009363135.1,551989,551989,True
5059481,GCF_009363155.1,69964,69964,False
5059491,GCF_009363175.1,2653932,2653932,True
5059611,GCF_009363415.1,2587862,2587862,True
5059831,GCF_009363855.1,2651334,2651334,True
5059841,GCF_009363895.1,363835,363835,True
5059851,GCF_009371875.1,2172043,2172043,True
5060021,GCF_009377185.1,565072,565072,True
5060041,GCF_009377175.1,1609272,1609272,True
5060051,GCF_009377205.1,1803180,1803180,True
5060061,GCF_009377235.1,2596892,2596892,True
5060111,GCF_009377345.1,2651870,2651870,True
5061511,GCF_009380155.1,2614538,2614538,False
5061521,GCF_009380165.1,2743358,2743358,True
5061551,GCF_009380215.1,2743357,2743357,True
506418,GCF_000319385.1,1193729,1263979,False
5069171,GCF_009388985.1,2601894,2601894,True
5091871,GCF_009428905.1,29376,29376,False
5091881,GCF_009428945.1,1004150,1004150,True
5091891,GCF_009428965.1,35787,35787,True
5091971,GCF_009429125.1,1133546,1133546,False
5100031,GCF_009451885.1,2656774,2656774,True
5103381,GCF_009455625.1,2152891,2152891,True
5103391,GCF_009455635.1,2152888,2152888,True
5103401,GCF_009455685.1,2152889,2152889,True
5109361,GCF_009466385.1,2652445,2652445,True
5109581,GCF_009467795.1,302044,302044,True
5109971,GCF_009469695.1,167645,167645,True
5110031,GCF_009469765.1,337779,337779,True
511878,GCF_000227705.2,717605,377615,True
511898,GCF_000242455.2,886293,466153,True
5130621,GCF_009496005.1,2662264,2662264,True
5131091,GCF_009496955.1,1614,1614,True
5131101,GCF_009496975.1,1625,1625,True
5131151,GCF_009497075.1,2656914,2656914,False
5131191,GCF_009497155.1,2590999,2590999,True
5131621,GCF_009498035.1,103733,103733,True
5131721,GCF_009498235.1,1808979,1808979,False
5131741,GCF_009498275.1,2662397,2662397,True
513978,GCF_000325705.1,926556,390884,True
514018,GCF_000243135.2,871963,233055,False
514528,GCF_000317165.1,1227363,228229,True
514548,GCF_000320365.1,1230338,765840,False
5145931,GCF_009268105.1,2609813,2609813,False
5145961,GCF_009208775.1,2499159,2499159,True
515538,GCF_000327045.1,765912,80679,True
516858,GCF_000210915.2,862908,97084,True
516958,GCF_000296815.2,1185876,663275,True
517138,GCF_000317125.1,251229,54299,True
517158,GCF_000317105.1,56110,118323,True
517278,GCF_000328545.1,698948,1517,True
517378,GCF_000328705.1,1179773,103731,True
517418,GCF_000328725.1,1246955,171284,True
5174871,GCF_009557235.1,2662362,2662362,True
5180891,GCF_009569385.1,212423,212423,False
5186771,GCF_009586235.1,292,292,True
5194711,GCF_009600605.1,2608987,2608987,False
5194851,GCF_009600895.1,2577098,2577098,False
5194861,GCF_009600885.1,1945,1945,False
5194881,GCF_009600905.1,2584181,2584181,True
5194911,GCF_009601015.1,1494462,1494462,True
5194921,GCF_009600995.1,2584183,2584183,True
5194931,GCF_009601025.1,140058,140058,True
5194991,GCF_009601165.1,2663008,2663008,True
5195171,GCF_009601505.1,110322,110322,False
5197221,GCF_009602435.1,1562106,1562106,True
5197241,GCF_009602465.1,1884992,1884992,False
5197321,GCF_009602535.1,1748220,1748220,True
5197361,GCF_009602705.1,2604424,2604424,True
5197381,GCF_009604375.1,2585200,2585200,True
5202211,GCF_009372235.1,1240404,1240404,True
5205171,GCF_009617595.1,2663379,2663379,True
5205181,GCF_009617585.1,2663029,2663029,False
5205211,GCF_009617755.1,418719,418719,False
5205241,GCF_009617855.1,1541063,1541063,True
5205271,GCF_009617915.1,314319,314319,True
5208001,GCF_009627355.1,35814,35814,True
521058,GCF_000328625.1,748449,42422,True
521118,GCF_000242335.1,908937,52227,True
521578,GCF_000319245.1,1208923,233181,False
521618,GCF_000317535.1,56107,142864,False
521658,GCF_000317575.1,111780,102116,True
521818,GCF_000330885.1,698761,398,True
521928,GCF_000317145.1,1173020,1173032,True
521968,GCF_000331025.1,1121451,191026,True
522068,GCF_000331065.1,1240471,251542,False
522158,GCF_000331105.1,1166018,651143,True
523858,GCF_000328865.1,1129368,2134,False
5243431,GCF_009646115.1,470933,470933,True
524428,GCF_000331735.1,1278073,83455,True
524648,GCF_000264455.2,1110502,171437,False
524668,GCF_000230995.2,754035,536018,True
525308,GCF_000331995.1,1121335,1510,True
525788,GCF_000316195.1,1289135,1287055,True
525908,GCF_000331535.1,1237149,881893,True
525928,GCF_000331515.1,1056511,1056511,True
525988,GCF_000327395.1,1179777,1179777,True
526228,GCF_000314855.2,1141662,516074,True
5264011,GCF_009646335.1,1121255,367474,True
526688,GCF_000331715.1,1234378,29546,False
526938,GCF_000317695.1,272123,1165,True
527388,GCF_000332975.1,1220583,36820,True
527468,GCF_000333015.1,1121927,53427,True
527508,GCF_000333035.1,1223544,173559,True
528878,GCF_000333795.1,1261555,553633,False
52921,GCF_000454025.1,1221524,33910,True
5296651,GCF_009648935.1,57706,57706,True
5296871,GCF_009649075.1,2662028,2662028,True
529718,GCF_000297395.2,1150864,285679,False
530568,GCF_000318135.1,1035195,61592,True
53061,GCF_000454065.1,1346613,33942,False
531168,GCF_000334455.1,1223545,320799,True
5313551,GCF_009649175.1,58314,58314,True
5313891,GCF_009649705.1,2650745,2650745,True
5313901,GCF_009649735.1,1229268,1229268,True
5313911,GCF_009649745.1,930132,930132,True
5313981,GCF_009649845.1,889282,889282,True
532101,GCF_001373395.1,141349,141349,False
532111,GCF_001373415.1,1527293,1527293,True
5321261,GCF_009649955.1,356322,356322,True
5321301,GCF_009650015.1,1607,1607,True
5321371,GCF_009650135.1,418701,418701,True
5321411,GCF_009650215.1,2789776,2789776,True
5321521,GCF_009650435.1,2608880,2608880,True
532161,GCF_001373515.1,761804,761804,True
5321991,GCF_009659415.1,2664442,2664442,True
5323451,GCF_009662475.1,637390,930,True
5324001,GCF_009664085.1,316276,1050,False
5324461,GCF_009664835.1,2665642,2665642,True
5324681,GCF_009665275.1,1481663,1481663,True
5324731,GCF_009665375.1,38293,38293,True
5325651,GCF_009668025.1,2025311,2025311,True
5325851,GCF_009668655.1,2610884,2610884,True
5326161,GCF_009669325.1,2576383,2576383,True
5327031,GCF_009671065.1,2666100,2666100,False
533141,GCF_001375495.1,1522309,1522309,True
533151,GCF_001375515.1,1522318,1522318,True
533161,GCF_001375535.1,1522308,1522308,True
533171,GCF_001375555.1,1522315,1522315,True
533191,GCF_001375595.1,31967,21,False
533201,GCF_001375615.1,211146,211146,True
533221,GCF_001375655.1,1608583,1608583,True
533231,GCF_001375675.1,1632858,1632858,True
53331,GCF_000454725.1,1046581,1405396,True
5334411,GCF_009671205.1,1914461,1914461,True
5335461,GCF_009671245.1,2580566,2580566,True
5335551,GCF_900010725.2,671068,1678310,False
5335561,GCF_900009265.2,671071,1678308,False
5340601,GCF_009674495.1,2666081,2666081,True
5340631,GCF_009674565.1,2666083,2666083,False
5340691,GCF_009674665.1,2666141,2666141,True
5340701,GCF_009674685.1,2666136,2666136,True
5340721,GCF_009674725.1,1908241,1908241,True
5340751,GCF_009674805.1,1983721,1983721,True
5340771,GCF_009674825.1,2594478,2594478,True
5341541,GCF_009676365.1,1599,1599,True
5341811,GCF_004802635.2,391905,391905,True
5341841,GCF_009676955.1,2606626,2606626,True
5345731,GCF_009684715.1,1032623,1032623,True
5345751,GCF_009684755.1,2267611,2267611,True
5345981,GCF_009685195.1,134,134,True
5346801,GCF_009687845.1,35763,35763,True
5346811,GCF_009687865.1,150177,150177,True
5346821,GCF_009687885.1,90975,90975,True
5346831,GCF_009687905.1,2668065,2668065,True
5346921,GCF_009688945.1,571177,571177,True
5346931,GCF_009688965.1,947919,947919,True
5346941,GCF_009688985.1,885957,83564,True
5347591,GCF_009690845.1,2608384,2608384,True
5347621,GCF_009690905.1,2599607,2599607,True
5349931,GCF_009695545.1,2606640,2606640,True
5349961,GCF_009695585.1,2652309,2652309,True
5349981,GCF_009695635.1,2606638,2606638,True
5350001,GCF_009695655.1,2652286,2652286,True
5350041,GCF_009695745.1,2605789,2605789,True
5350051,GCF_009695775.1,2606637,2606637,True
5350061,GCF_009695765.1,2605790,2605790,True
5350081,GCF_009695815.1,2652282,2652282,True
5350101,GCF_009695865.1,2606709,2606709,False
5350111,GCF_009695875.1,2652279,2652279,False
5350121,GCF_009695905.1,2606708,2606708,True
5350131,GCF_009695915.1,2652293,2652293,True
5350141,GCF_009695935.1,2652278,2652278,True
5350161,GCF_009695985.1,2012477,2012477,False
5350171,GCF_009696005.1,2606636,2606636,True
5350181,GCF_009695995.1,2606635,2606635,True
5350191,GCF_009696045.1,2606634,2606634,True
5350211,GCF_009696065.1,2606633,2606633,False
5350241,GCF_009696145.1,2606631,2606631,True
5350251,GCF_009696165.1,2606630,2606630,False
5350261,GCF_009696175.1,2606629,2606629,True
5350301,GCF_009696265.1,2605782,2605782,True
5350311,GCF_009696275.1,2652274,2652274,True
5350331,GCF_009696315.1,2605781,2605781,True
5350361,GCF_009696375.1,2605778,2605778,True
5350391,GCF_009696445.1,2606632,2606632,True
5350401,GCF_009696465.1,2652291,2652291,True
5350411,GCF_009696485.1,2606628,2606628,True
5350461,GCF_009696575.1,2652269,2652269,False
5350481,GCF_009696615.1,2652290,2652290,True
5350751,GCF_009697165.1,105843,105843,False
5350851,GCF_009697385.1,2652285,2652285,True
5356131,GCF_009707865.1,664692,664692,True
5356241,GCF_009708075.1,2665644,2665644,True
5356531,GCF_009708955.1,1238,1238,True
5356841,GCF_009709575.1,2569853,2569853,True
5356861,GCF_009709615.1,2608631,2608631,True
5356891,GCF_009709675.1,88376,88376,True
5357571,GCF_009711045.1,2562892,2562892,True
5357581,GCF_009711055.1,270914,270914,True
5357591,GCF_009711085.1,2672572,2672572,False
5357601,GCF_009711095.1,2562891,2562891,False
5357611,GCF_009711125.1,1491830,1491830,True
5357641,GCF_009711185.1,913252,913252,True
5357651,GCF_009711205.1,2006130,2006130,True
5357671,GCF_009711225.1,1820333,1820333,True
5357741,GCF_009711365.1,2529853,2529853,True
5357751,GCF_009711415.1,76305,76305,True
5357761,GCF_009711405.1,396812,396812,True
5357771,GCF_009711445.1,2529852,2529852,True
5357781,GCF_009711465.1,2172824,2172824,True
5357791,GCF_009711475.1,2529383,2529383,True
5357821,GCF_009711525.1,1819566,1819566,True
5360991,GCF_009717905.1,1550024,1550024,True
5361191,GCF_009718305.1,592978,592978,True
5361461,GCF_009718825.1,2599694,2599694,True
5362211,GCF_007990365.1,109328,109328,True
5362281,GCF_009720525.1,2608982,2608982,True
5362311,GCF_009720365.1,1617086,1617086,True
5362321,GCF_009720385.1,1460450,1460450,True
5362401,GCF_009720675.1,2678357,2678357,True
5362411,GCF_009720725.1,231048,231048,False
5362421,GCF_009720735.1,28064,28064,True
5362431,GCF_009720745.1,1776165,1776165,True
5362451,GCF_009720775.1,1890295,1890295,False
5362461,GCF_009720825.1,551988,551988,True
5362501,GCF_009720865.1,1462440,1462440,False
5362841,GCF_009721605.1,154046,154046,True
5364581,GCF_009725205.1,225915,225915,False
5364971,GCF_009725985.1,248905,248905,True
5364981,GCF_009725995.1,248906,248906,True
5365471,GCF_009727065.1,2610880,2610880,True
5365561,GCF_009727155.1,321982,321982,True
5366071,GCF_009728145.1,2678566,2678566,False
5366231,GCF_009728465.1,555083,555083,False
5366311,GCF_007858975.2,568768,568768,True
5366341,GCF_003024525.3,2136182,2136182,True
5366591,GCF_009728935.1,1778678,1778678,True
5376091,GCF_009729555.1,2661613,2661613,True
53761,GCF_000455225.1,1232428,1232428,True
5376271,GCF_009729855.1,88373,88373,True
5376651,GCF_902505095.1,1130046,1130046,True
53781,GCF_000455265.1,1274374,1274374,True
5378911,GCF_009730055.1,631,631,True
5379041,GCF_009730315.1,29391,29391,True
5379081,GCF_009730395.1,195,195,True
5379181,GCF_009730595.1,324079,324079,True
53791,GCF_000455285.1,1211844,1470350,False
5379211,GCF_009730655.1,38313,38313,True
5379591,GCF_009731485.1,226665,781,True
5379631,GCF_009731575.1,239935,239935,True
5379651,GCF_902702935.1,2719119,2719119,True
5380011,GCF_902703175.1,2761496,2761496,True
5380411,GCF_009733595.1,2678616,2678616,True
5380471,GCF_009733705.1,1769291,1769291,True
538048,GCF_000195955.2,83332,1773,True
5380491,GCF_009733795.1,1348467,1348467,False
5380501,GCF_009733815.1,1524924,1524924,True
5380511,GCF_009733845.1,1743262,1743262,True
5380531,GCF_009733865.1,2678611,2678611,True
5380541,GCF_009733735.1,2675220,2675220,True
5380551,GCF_009733925.1,2678686,2678686,True
5380741,GCF_009734265.1,47960,47960,False
5380781,GCF_009734345.1,1940690,1940690,False
5380831,GCF_009734445.1,2293317,2293317,False
538088,GCF_000336555.1,883079,1034,True
5381261,GCF_009735315.1,1038857,1038857,True
5381381,GCF_009735555.1,2686357,2686357,False
5381401,GCF_009735585.1,1028746,1028746,True
5381411,GCF_009735625.1,55779,55779,True
5381421,GCF_009735645.1,743009,743009,False
5381441,GCF_009733535.1,2546448,2546448,True
5382671,GCF_009738105.1,1309,1309,True
5383071,GCF_009739535.1,33962,33962,True
5383131,GCF_009739655.1,33013,28447,True
5383251,GCF_009739905.1,1977088,1977088,False
5383271,GCF_009739945.1,2026191,2026191,True
5383421,GCF_009740285.1,2676868,2676868,True
5383471,GCF_009740395.1,2682097,2682097,True
5383941,GCF_009741275.1,2681965,2681965,True
5384001,GCF_009741375.1,1038845,1038845,True
5384681,GCF_009742705.1,2656650,2656650,True
5384701,GCF_009742725.1,2682096,2682096,False
5385551,GCF_009745975.1,2654637,2654637,True
5385561,GCF_009745985.1,2654283,2654283,True
5385731,GCF_009746125.1,2591109,2591109,True
5386031,GCF_009746565.1,2682493,2682493,True
5386051,GCF_009746625.1,2576756,2576756,True
5388741,GCF_009749405.1,279574,279574,True
5388761,GCF_009749385.1,393607,393607,True
5388771,GCF_009749395.1,269421,269421,True
5388781,GCF_009749465.1,424795,424795,True
5388801,GCF_009749485.1,2585717,2585717,True
5390891,GCF_009753675.1,2682100,2682100,False
5390911,GCF_009753715.1,2682842,2682842,True
53911,GCF_000455525.1,1229780,41950,False
5391511,GCF_009754915.1,2682090,2682090,True
5391691,GCF_009755275.1,1517760,1517760,True
5391841,GCF_009755585.1,453783,453783,True
5391851,GCF_009755605.1,2681492,2681492,False
5391871,GCF_009755645.1,237609,237609,True
5391951,GCF_009755805.1,1843237,1843237,True
5391961,GCF_009755815.1,861534,861534,True
5392851,GCF_009757775.1,2078573,2078573,True
5392971,GCF_009757995.1,2682845,2682845,True
5393061,GCF_009758125.1,1031224,1031224,True
5393081,GCF_009758205.1,2683588,2683588,True
5393091,GCF_009758175.1,1463631,1463631,True
5393201,GCF_009758415.1,2683198,2683198,True
5393771,GCF_009759665.1,1928661,1928661,False
5393881,GCF_009759865.1,280333,280333,True
5394131,GCF_009760405.1,2675851,2675851,True
5394401,GCF_009760925.1,2603600,2603600,False
5394481,GCF_009760915.1,2590212,2590212,True
5394581,GCF_009761395.1,1331689,1331689,True
5394591,GCF_009761375.1,1524965,1524965,False
5394961,GCF_009762325.1,2494550,2494550,True
5395151,GCF_009762775.1,2681766,2681766,True
5395171,GCF_009762795.1,2678688,2678688,True
53951,GCF_000455605.1,1094466,312277,True
5395701,GCF_009763765.1,28172,28172,True
5395941,GCF_000364445.2,908290,39956,False
5396131,GCF_002803295.2,28907,28907,True
5396371,GCF_009765165.1,1255263,1255263,True
5396461,GCF_009765215.1,2596704,2596704,True
5396471,GCF_009765275.1,2599291,2599291,True
5396561,GCF_009765355.1,1840409,1840409,True
5396641,GCF_009765695.1,1450156,1450156,True
5397801,GCF_009767945.1,747656,747656,False
5398271,GCF_009768885.1,1796905,1796905,True
5398321,GCF_009768975.1,392610,392610,True
5398421,GCF_009769165.1,56455,56455,True
5398431,GCF_009768935.1,2653714,2653714,True
5398561,GCF_009769385.1,2593674,2593674,True
5398701,GCF_009769755.1,2509718,2509718,True
5398711,GCF_008923205.2,2650748,2650748,True
540238,GCF_000314675.2,883078,56946,True
540278,GCF_000314815.2,883168,149016,True
54061,GCF_000455825.1,1333857,300020,False
5408301,GCF_009789075.1,2676438,2676438,True
5408551,GCF_009789575.1,538381,538381,False
5408561,GCF_009789595.1,871742,871742,True
5408591,GCF_009789655.1,2571747,2571747,True
5408601,GCF_009789675.1,2571748,2571748,True
5408631,GCF_005473895.2,2541728,2541728,False
5409861,GCF_009792295.1,2572594,2572594,True
5409901,GCF_009792355.1,2686094,2686094,True
5410141,GCF_009792795.1,2594501,2594501,True
5410191,GCF_009792895.1,2683196,2683196,True
541148,GCF_000340825.1,1208918,33056,False
541168,GCF_000340905.1,1208921,994695,False
5411851,GCF_009796285.1,2686304,2686304,True
5411861,GCF_009796305.1,55583,55583,True
541208,GCF_000340795.1,1208919,994692,False
5412641,GCF_009797935.1,2483804,2483804,True
5413811,GCF_009800925.1,1119056,1119056,True
5413831,GCF_009800965.1,2686016,2686016,True
541518,GCF_000341355.1,1094489,388640,True
541538,GCF_000340865.1,1208920,994696,False
541578,GCF_000341345.1,1121362,225326,True
541598,GCF_000341395.1,1167006,65555,True
5416121,GCF_009807005.1,2691582,2691582,True
5419951,GCF_900465025.1,137838,137838,True
5420041,GCF_902506685.1,620903,620903,True
5423531,GCF_009811315.1,558271,558271,False
5423601,GCF_009811375.1,436515,436515,True
5423821,GCF_009811555.1,285557,285557,True
5423851,GCF_009811575.1,249580,249580,True
5423871,GCF_009811595.1,68044,68043,True
5423911,GCF_009811635.1,47759,47759,True
5424051,GCF_009811755.1,2602289,2602289,True
5424101,GCF_009811795.1,2601869,2601869,True
5424341,GCF_009812035.1,281738,281738,False
5424351,GCF_009812055.1,2681485,2681485,True
5424541,GCF_009720255.1,1766800,1766800,True
5427291,GCF_003574475.2,2670347,2670347,False
5427341,GCF_009817885.1,2597702,2597702,True
5428891,GCF_009821115.1,1366656,1366656,False
5431731,GCF_009826815.1,753,753,True
5431751,GCF_009826855.1,352475,352475,True
5431861,GCF_009827055.1,417745,417745,True
5431901,GCF_009827135.1,2681986,2681986,False
5431991,GCF_009827305.1,1476466,1476466,True
5432001,GCF_009827315.1,266952,266952,True
5432011,GCF_009827325.1,291985,291985,True
5432031,GCF_009827295.1,994320,994320,False
5432041,GCF_009827395.1,1958940,1958940,True
5432051,GCF_009827405.1,650004,650004,True
5432061,GCF_009827435.1,1737568,1737568,False
5432071,GCF_009827445.1,255984,255984,True
5432081,GCF_009827455.1,1509367,1509367,True
5432091,GCF_009827495.1,1837929,1837929,True
5432101,GCF_009827515.1,538382,538382,True
5432111,GCF_009827545.1,1028742,1028742,True
5432121,GCF_009827535.1,1463597,1463597,False
5432131,GCF_009827575.1,1926630,1926630,False
5432141,GCF_009827595.1,1808508,1808508,True
5432151,GCF_009827615.1,1849021,1849021,True
5432161,GCF_009827635.1,1463599,1463599,False
5432171,GCF_009827655.1,1503981,1503981,False
5432341,GCF_009827995.1,795812,795812,True
5432351,GCF_009828015.1,225971,225971,False
5432361,GCF_009828025.1,1836209,1836209,True
5432371,GCF_009828065.1,1739690,1739690,False
5432391,GCF_009828095.1,295089,295089,True
5432401,GCF_009828105.1,374177,374177,False
5432411,GCF_009828115.1,1689985,1689985,True
5432461,GCF_009828605.1,2681491,2681491,True
5432521,GCF_009828705.1,2679994,2679994,True
5432641,GCF_009828925.1,1338687,1338687,True
5432701,GCF_009829075.1,363260,363260,True
5432721,GCF_009829085.1,1874697,1874697,True
5432991,GCF_009829685.1,1909423,1909423,True
5433091,GCF_009829925.1,2545983,2545983,True
5433201,GCF_009830105.1,1128670,1128670,True
5433291,GCF_009830285.1,2681861,2681861,True
5433691,GCF_009831115.1,157225,157225,True
5433731,GCF_009831215.1,1429076,1429076,True
5433881,GCF_009831375.1,411470,33038,True
5433901,GCF_009831415.1,2607663,2607663,True
5433921,GCF_003546685.2,1548018,1548018,True
5434061,GCF_009831655.1,2681496,2681496,False
5434121,GCF_009831765.1,2686017,2686017,False
5434621,GCF_009832765.1,1588,1588,True
5434771,GCF_009833085.1,42354,42354,True
5434991,GCF_009833495.1,2692916,2692916,True
5435221,GCF_009833965.1,2652177,2652177,True
5435251,GCF_009834025.1,1891644,1891644,False
5435321,GCF_009834165.1,1671680,1671680,True
5435341,GCF_009834205.1,110937,110937,True
5435681,GCF_009834985.1,1507289,1507289,True
5435811,GCF_009835145.1,1037889,1258573,False
5436471,GCF_902506355.1,2653149,2653149,True
5448711,GCF_009846485.1,2709364,2862348,True
5448851,GCF_009846885.1,2692622,2692622,True
5448861,GCF_009846865.1,2692623,2692623,False
5448921,GCF_009847015.1,2692584,2692584,True
5449651,GCF_009848505.1,2692566,2692566,True
5453471,GCF_009856365.1,86177,86177,False
5453501,GCF_009856445.1,45668,45668,True
5453541,GCF_009856525.1,2686014,2686014,True
5453581,GCF_009856605.1,375899,264691,False
5453591,GCF_009856625.1,519081,519081,True
5453661,GCF_009856865.1,295255,295255,True
5453961,GCF_009857475.1,2692179,2692179,False
5453991,GCF_009857535.1,2692170,2692170,True
5454031,GCF_009857605.1,2692169,2692169,True
5454111,GCF_009857745.1,2692236,2692236,True
5454151,GCF_009857845.1,2695267,2695267,True
5454171,GCF_009857835.1,2692177,2692177,False
5454341,GCF_009858245.1,622664,622664,False
5454371,GCF_009858255.1,184756,184756,True
5454981,GCF_000807775.2,1891094,1891094,True
5457731,GCF_009866805.1,2511204,2511204,True
5457811,GCF_009866965.1,2555902,2555902,True
5457891,GCF_009866525.1,2138,2138,False
5460871,GCF_009873295.1,180957,180957,True
5461591,GCF_009874335.1,2562949,2562949,True
5463131,GCF_009877425.1,121734,121734,True
5463151,GCF_009877435.1,2699,2699,True
5464831,GCF_009881095.1,1465486,1465486,True
5465571,GCF_009882915.1,2606216,2606216,True
5465591,GCF_009882935.1,1418234,1418234,True
5465601,GCF_009882975.1,2606218,2606218,True
5465611,GCF_009882985.1,2606219,2606219,True
5466291,GCF_009883735.1,56453,56453,True
5466331,GCF_009883795.1,2487929,2487929,False
5466671,GCF_009884975.1,70348,70348,False
5474531,GCF_009900765.1,268410,268410,False
5474541,GCF_009901525.1,1218801,1218801,True
5474561,GCF_009901565.1,2696284,2696284,True
5475371,GCF_009901955.1,2691040,2691040,True
5475401,GCF_009902005.1,147248,147248,True
5476221,GCF_009903685.1,2696472,2696472,True
5476441,GCF_009904105.1,2681556,2681556,True
5476721,GCF_009904675.1,265726,265726,True
5477001,GCF_009905255.1,47490,47490,False
5477531,GCF_009906315.1,2696565,2696565,True
5477561,GCF_009906395.1,2696566,2696566,True
5477761,GCF_009906795.1,2696567,2696567,True
5477791,GCF_009906855.1,2697032,2697032,True
5478471,GCF_009908195.1,1775135,1775135,True
5478521,GCF_009908295.1,2697657,2697657,True
5478961,GCF_009909185.1,2697035,2697035,True
5478981,GCF_009909205.1,450365,450365,True
5479141,GCF_009909615.1,2692424,2692424,True
