id,ncbi_id,name,rank,parent_id,in_v12,manual_threshold,report,key,is_leaf,plot_label
719,788,Rickettsia canadensis,species,202,true,NaN,true,ncbi/taxonomy/788,true,719 Rickettsia canadensis
804,33989,Rickettsia amblyommatis,species,202,true,NaN,true,ncbi/taxonomy/33989,true,804 Rickettsia amblyommatis
805,33990,Rickettsia bellii,species,202,true,NaN,true,ncbi/taxonomy/33990,true,805 Rickettsia bellii
806,33992,Rickettsia rhipicephali,species,202,true,NaN,true,ncbi/taxonomy/33992,true,806 Rickettsia rhipicephali
1082,42862,Rickettsia felis,species,202,true,NaN,true,ncbi/taxonomy/42862,true,1082 Rickettsia felis
1245,35790,Rickettsia japonica,species,202,true,NaN,true,ncbi/taxonomy/35790,true,1245 Rickettsia japonica
1247,35792,Rickettsia parkeri,species,202,true,NaN,true,ncbi/taxonomy/35792,true,1247 Rickettsia parkeri
1248,35793,Rickettsia sibirica,species,202,true,NaN,true,ncbi/taxonomy/35793,true,1248 Rickettsia sibirica
1674,669502,Candidatus Profftella armatura,species,203,true,NaN,true,ncbi/taxonomy/669502,true,1674 Candidatus Profftella armatura
1222,92945,Ketogulonicigenium vulgare,species,204,true,NaN,true,ncbi/taxonomy/92945,true,1222 Ketogulonicigenium vulgare
1543,29466,Veillonella parvula,species,205,true,NaN,true,ncbi/taxonomy/29466,true,1543 Veillonella parvula
1773,39777,Veillonella atypica,species,205,true,NaN,true,ncbi/taxonomy/39777,true,1773 Veillonella atypica
1786,187328,Veillonella montpellierensis,species,205,true,NaN,true,ncbi/taxonomy/187328,true,1786 Veillonella montpellierensis
1874,81569,Ruegeria atlantica,species,206,true,NaN,true,ncbi/taxonomy/81569,true,1874 Ruegeria atlantica
1545,365349,Pelosinus fermentans,species,207,true,NaN,true,ncbi/taxonomy/365349,true,1545 Pelosinus fermentans
1226,133926,Olsenella uli,species,208,true,NaN,true,ncbi/taxonomy/133926,true,1226 Olsenella uli
722,813,Chlamydia trachomatis,species,209,true,NaN,true,ncbi/taxonomy/813,true,722 Chlamydia trachomatis
991,83554,Chlamydia psittaci,species,209,true,NaN,true,ncbi/taxonomy/83554,true,991 Chlamydia psittaci
992,83555,Chlamydia abortus,species,209,true,NaN,true,ncbi/taxonomy/83555,true,992 Chlamydia abortus
994,83558,Chlamydia pneumoniae,species,209,true,NaN,true,ncbi/taxonomy/83558,true,994 Chlamydia pneumoniae
996,83560,Chlamydia muridarum,species,209,true,NaN,true,ncbi/taxonomy/83560,true,996 Chlamydia muridarum
1425,85991,Chlamydia pecorum,species,209,true,NaN,true,ncbi/taxonomy/85991,true,1425 Chlamydia pecorum
781,574560,Photorhabdus temperata,species,210,true,NaN,true,ncbi/taxonomy/574560,true,781 Photorhabdus temperata
1551,29488,Photorhabdus luminescens,species,210,true,NaN,true,ncbi/taxonomy/29488,true,1551 Photorhabdus luminescens
1750,2218628,Photorhabdus laumondii,species,210,true,NaN,true,ncbi/taxonomy/2218628,true,1750 Photorhabdus laumondii
723,817,Bacteroides fragilis,species,211,true,NaN,true,ncbi/taxonomy/817,true,723 Bacteroides fragilis
724,818,Bacteroides thetaiotaomicron,species,211,true,NaN,true,ncbi/taxonomy/818,true,724 Bacteroides thetaiotaomicron
725,820,Bacteroides uniformis,species,211,true,NaN,true,ncbi/taxonomy/820,true,725 Bacteroides uniformis
765,246787,Bacteroides cellulosilyticus,species,211,true,NaN,true,ncbi/taxonomy/246787,true,765 Bacteroides cellulosilyticus
1144,329854,Bacteroides intestinalis,species,211,true,NaN,true,ncbi/taxonomy/329854,true,1144 Bacteroides intestinalis
1159,338188,Bacteroides finegoldii,species,211,true,NaN,true,ncbi/taxonomy/338188,true,1159 Bacteroides finegoldii
1185,477666,Bacteroides graminisolvens,species,211,true,NaN,true,ncbi/taxonomy/477666,true,1185 Bacteroides graminisolvens
1236,371601,Bacteroides xylanisolvens,species,211,true,NaN,true,ncbi/taxonomy/371601,true,1236 Bacteroides xylanisolvens
1341,28111,Bacteroides eggerthii,species,211,true,NaN,true,ncbi/taxonomy/28111,true,1341 Bacteroides eggerthii
1344,28116,Bacteroides ovatus,species,211,true,NaN,true,ncbi/taxonomy/28116,true,1344 Bacteroides ovatus
1558,291644,Bacteroides salyersiae,species,211,true,NaN,true,ncbi/taxonomy/291644,true,1558 Bacteroides salyersiae
1559,291645,Bacteroides nordii,species,211,true,NaN,true,ncbi/taxonomy/291645,true,1559 Bacteroides nordii
1636,46506,Bacteroides stercoris,species,211,true,NaN,true,ncbi/taxonomy/46506,true,1636 Bacteroides stercoris
1735,47678,Bacteroides caccae,species,211,true,NaN,true,ncbi/taxonomy/47678,true,1735 Bacteroides caccae
1805,310300,Bacteroides pyogenes,species,211,true,NaN,true,ncbi/taxonomy/310300,true,1805 Bacteroides pyogenes
1870,392838,Bacteroides propionicifaciens,species,211,true,NaN,true,ncbi/taxonomy/392838,true,1870 Bacteroides propionicifaciens
1899,376806,Bacteroides gallinarum,species,211,true,NaN,true,ncbi/taxonomy/376806,true,1899 Bacteroides gallinarum
1730,154046,Hungatella hathewayi,species,212,true,NaN,true,ncbi/taxonomy/154046,true,1730 Hungatella hathewayi
872,83262,Mycobacteroides immunogenum,species,213,true,NaN,true,ncbi/taxonomy/83262,true,872 Mycobacteroides immunogenum
1424,36809,Mycobacteroides abscessus,species,213,true,NaN,true,ncbi/taxonomy/36809,true,1424 Mycobacteroides abscessus
1895,360411,Bellilinea caldifistulae,species,214,true,NaN,true,ncbi/taxonomy/360411,true,1895 Bellilinea caldifistulae
615,229920,Leptolinea tardivitalis,species,215,true,NaN,true,ncbi/taxonomy/229920,true,615 Leptolinea tardivitalis
729,831,Butyrivibrio fibrisolvens,species,216,true,NaN,true,ncbi/taxonomy/831,true,729 Butyrivibrio fibrisolvens
1164,43305,Butyrivibrio proteoclasticus,species,216,true,NaN,true,ncbi/taxonomy/43305,true,1164 Butyrivibrio proteoclasticus
730,833,Fibrobacter succinogenes,species,217,true,NaN,true,ncbi/taxonomy/833,true,730 Fibrobacter succinogenes
685,393921,Porphyromonas crevioricanis,species,218,true,NaN,true,ncbi/taxonomy/393921,true,685 Porphyromonas crevioricanis
732,837,Porphyromonas gingivalis,species,218,true,NaN,true,ncbi/taxonomy/837,true,732 Porphyromonas gingivalis
762,41976,Porphyromonas catoniae,species,218,true,NaN,true,ncbi/taxonomy/41976,true,762 Porphyromonas catoniae
1306,281920,Porphyromonas uenonis,species,218,true,NaN,true,ncbi/taxonomy/281920,true,1306 Porphyromonas uenonis
1343,28115,Porphyromonas macacae,species,218,true,NaN,true,ncbi/taxonomy/28115,true,1343 Porphyromonas macacae
1346,28123,Porphyromonas asaccharolytica,species,218,true,NaN,true,ncbi/taxonomy/28123,true,1346 Porphyromonas asaccharolytica
1432,36874,Porphyromonas cangingivalis,species,218,true,NaN,true,ncbi/taxonomy/36874,true,1432 Porphyromonas cangingivalis
1433,36875,Porphyromonas canoris,species,218,true,NaN,true,ncbi/taxonomy/36875,true,1433 Porphyromonas canoris
1484,111105,Porphyromonas gulae,species,218,true,NaN,true,ncbi/taxonomy/111105,true,1484 Porphyromonas gulae
1491,266762,Porphyromonas gingivicanis,species,218,true,NaN,true,ncbi/taxonomy/266762,true,1491 Porphyromonas gingivicanis
733,840,Prevotella loescheii,species,219,true,NaN,true,ncbi/taxonomy/840,true,733 Prevotella loescheii
802,419005,Prevotella amnii,species,219,true,NaN,true,ncbi/taxonomy/419005,true,802 Prevotella amnii
850,189722,Prevotella marshii,species,219,true,NaN,true,ncbi/taxonomy/189722,true,850 Prevotella marshii
853,189723,Prevotella micans,species,219,true,NaN,true,ncbi/taxonomy/189723,true,853 Prevotella micans
856,83231,Prevotella brevis,species,219,true,NaN,true,ncbi/taxonomy/83231,true,856 Prevotella brevis
896,386414,Prevotella timonensis,species,219,true,NaN,true,ncbi/taxonomy/386414,true,896 Prevotella timonensis
1170,76123,Prevotella enoeca,species,219,true,NaN,true,ncbi/taxonomy/76123,true,1170 Prevotella enoeca
1192,305719,Prevotella baroniae,species,219,true,NaN,true,ncbi/taxonomy/305719,true,1192 Prevotella baroniae
1232,633701,Prevotella saccharolytica,species,219,true,NaN,true,ncbi/taxonomy/633701,true,1232 Prevotella saccharolytica
1267,52227,Prevotella dentalis,species,219,true,NaN,true,ncbi/taxonomy/52227,true,1267 Prevotella dentalis
1303,77095,Prevotella bryantii,species,219,true,NaN,true,ncbi/taxonomy/77095,true,1303 Prevotella bryantii
1347,28125,Prevotella bivia,species,219,true,NaN,true,ncbi/taxonomy/28125,true,1347 Prevotella bivia
1348,28126,Prevotella buccae,species,219,true,NaN,true,ncbi/taxonomy/28126,true,1348 Prevotella buccae
1349,28127,Prevotella buccalis,species,219,true,NaN,true,ncbi/taxonomy/28127,true,1349 Prevotella buccalis
1350,28128,Prevotella corporis,species,219,true,NaN,true,ncbi/taxonomy/28128,true,1350 Prevotella corporis
1351,28129,Prevotella denticola,species,219,true,NaN,true,ncbi/taxonomy/28129,true,1351 Prevotella denticola
1352,28130,Prevotella disiens,species,219,true,NaN,true,ncbi/taxonomy/28130,true,1352 Prevotella disiens
1353,28131,Prevotella intermedia,species,219,true,NaN,true,ncbi/taxonomy/28131,true,1353 Prevotella intermedia
1354,28133,Prevotella nigrescens,species,219,true,NaN,true,ncbi/taxonomy/28133,true,1354 Prevotella nigrescens
1355,28134,Prevotella oralis,species,219,true,NaN,true,ncbi/taxonomy/28134,true,1355 Prevotella oralis
1356,28135,Prevotella oris,species,219,true,NaN,true,ncbi/taxonomy/28135,true,1356 Prevotella oris
1357,28136,Prevotella oulorum,species,219,true,NaN,true,ncbi/taxonomy/28136,true,1357 Prevotella oulorum
1358,28137,Prevotella veroralis,species,219,true,NaN,true,ncbi/taxonomy/28137,true,1358 Prevotella veroralis
1373,470565,Prevotella histicola,species,219,true,NaN,true,ncbi/taxonomy/470565,true,1373 Prevotella histicola
1423,77768,Prevotella albensis,species,219,true,NaN,true,ncbi/taxonomy/77768,true,1423 Prevotella albensis
1585,185294,Prevotella paludivivens,species,219,true,NaN,true,ncbi/taxonomy/185294,true,1585 Prevotella paludivivens
1630,439703,Prevotella maculosa,species,219,true,NaN,true,ncbi/taxonomy/439703,true,1630 Prevotella maculosa
1725,407975,Prevotella pleuritidis,species,219,true,NaN,true,ncbi/taxonomy/407975,true,1725 Prevotella pleuritidis
1825,228604,Prevotella salivae,species,219,true,NaN,true,ncbi/taxonomy/228604,true,1825 Prevotella salivae
1867,589436,Prevotella fusca,species,219,true,NaN,true,ncbi/taxonomy/589436,true,1867 Prevotella fusca
1893,425941,Prevotella nanceiensis,species,219,true,NaN,true,ncbi/taxonomy/425941,true,1893 Prevotella nanceiensis
1862,400946,Wohlfahrtiimonas chitiniclastica,species,220,true,NaN,true,ncbi/taxonomy/400946,true,1862 Wohlfahrtiimonas chitiniclastica
570,360807,Roseburia inulinivorans,species,221,true,NaN,true,ncbi/taxonomy/360807,true,570 Roseburia inulinivorans
1835,1547597,Sanguibacteroides justesenii,species,222,true,NaN,true,ncbi/taxonomy/1547597,true,1835 Sanguibacteroides justesenii
734,849,Fusobacterium gonidiaformans,species,223,true,NaN,true,ncbi/taxonomy/849,true,734 Fusobacterium gonidiaformans
735,851,Fusobacterium nucleatum,species,223,true,0.65,true,ncbi/taxonomy/851,true,735 Fusobacterium nucleatum
737,859,Fusobacterium necrophorum,species,223,true,NaN,true,ncbi/taxonomy/859,true,737 Fusobacterium necrophorum
738,861,Fusobacterium ulcerans,species,223,true,NaN,true,ncbi/taxonomy/861,true,738 Fusobacterium ulcerans
1101,1583098,Fusobacterium hwasookii,species,223,true,NaN,true,ncbi/taxonomy/1583098,true,1101 Fusobacterium hwasookii
491,159,Brachyspira hyodysenteriae,species,224,true,NaN,true,ncbi/taxonomy/159,true,491 Brachyspira hyodysenteriae
1310,52584,Brachyspira pilosicoli,species,224,true,NaN,true,ncbi/taxonomy/52584,true,1310 Brachyspira pilosicoli
1231,76636,Mycetocola saprophilus,species,225,true,NaN,true,ncbi/taxonomy/76636,true,1231 Mycetocola saprophilus
739,870,Dichelobacter nodosus,species,226,true,NaN,true,ncbi/taxonomy/870,true,739 Dichelobacter nodosus
731,58180,Desulfovibrio alaskensis,species,227,true,NaN,true,ncbi/taxonomy/58180,true,731 Desulfovibrio alaskensis
741,879,Desulfovibrio gigas,species,227,true,NaN,true,ncbi/taxonomy/879,true,741 Desulfovibrio gigas
742,881,Desulfovibrio vulgaris,species,227,true,NaN,true,ncbi/taxonomy/881,true,742 Desulfovibrio vulgaris
1190,191026,Desulfovibrio hydrothermalis,species,227,true,NaN,true,ncbi/taxonomy/191026,true,1190 Desulfovibrio hydrothermalis
1569,29549,Rhodothermus marinus,species,228,true,NaN,true,ncbi/taxonomy/29549,true,1569 Rhodothermus marinus
477,311410,Labrenzia alba,species,229,true,NaN,true,ncbi/taxonomy/311410,true,477 Labrenzia alba
1305,388408,Labrenzia alexandrii,species,229,true,NaN,true,ncbi/taxonomy/388408,true,1305 Labrenzia alexandrii
1197,84590,Taylorella asinigenitalis,species,230,true,NaN,true,ncbi/taxonomy/84590,true,1197 Taylorella asinigenitalis
1577,29575,Taylorella equigenitalis,species,230,true,NaN,true,ncbi/taxonomy/29575,true,1577 Taylorella equigenitalis
1784,187327,Acidaminococcus intestini,species,231,true,NaN,true,ncbi/taxonomy/187327,true,1784 Acidaminococcus intestini
1892,884684,Mageeibacillus indolicus,species,232,true,NaN,true,ncbi/taxonomy/884684,true,1892 Mageeibacillus indolicus
743,907,Megasphaera elsdenii,species,233,true,NaN,true,ncbi/taxonomy/907,true,743 Megasphaera elsdenii
1710,55508,Janthinobacterium agaricidamnosum,species,234,true,NaN,true,ncbi/taxonomy/55508,true,1710 Janthinobacterium agaricidamnosum
1654,906888,Nonlabens ulvanivorans,species,235,true,NaN,true,ncbi/taxonomy/906888,true,1654 Nonlabens ulvanivorans
1736,39486,Dorea formicigenerans,species,236,true,NaN,true,ncbi/taxonomy/39486,true,1736 Dorea formicigenerans
632,575,Raoultella planticola,species,237,true,NaN,true,ncbi/taxonomy/575,true,632 Raoultella planticola
1589,54291,Raoultella ornithinolytica,species,237,true,NaN,true,ncbi/taxonomy/54291,true,1589 Raoultella ornithinolytica
712,779,Ehrlichia ruminantium,species,239,true,NaN,true,ncbi/taxonomy/779,true,712 Ehrlichia ruminantium
748,945,Ehrlichia chaffeensis,species,239,true,NaN,true,ncbi/taxonomy/945,true,748 Ehrlichia chaffeensis
1250,35795,Ehrlichia muris,species,239,true,NaN,true,ncbi/taxonomy/35795,true,1250 Ehrlichia muris
840,263437,Wolbachia endosymbiont of Culex quinquefasciatus,species,240,true,NaN,true,ncbi/taxonomy/263437,true,840 Wolbachia endosymbiont of Culex quinquefasciatus
1837,163164,Wolbachia endosymbiont of Drosophila melanogaster,species,240,true,NaN,true,ncbi/taxonomy/163164,true,1837 Wolbachia endosymbiont of Drosophila melanogaster
750,336828,Rhodonellum psychrophilum,species,241,true,NaN,true,ncbi/taxonomy/336828,true,750 Rhodonellum psychrophilum
752,964,Herbaspirillum seropedicae,species,242,true,NaN,true,ncbi/taxonomy/964,true,752 Herbaspirillum seropedicae
1751,211589,Herbaspirillum chlorophenolicum,species,242,true,NaN,true,ncbi/taxonomy/211589,true,1751 Herbaspirillum chlorophenolicum
1790,80842,Herbaspirillum rubrisubalbicans,species,242,true,NaN,true,ncbi/taxonomy/80842,true,1790 Herbaspirillum rubrisubalbicans
703,738,Glaesserella parasuis,species,243,true,NaN,true,ncbi/taxonomy/738,true,703 Glaesserella parasuis
1420,135083,Selenomonas noxia,species,244,true,NaN,true,ncbi/taxonomy/135083,true,1420 Selenomonas noxia
1454,69823,Selenomonas sputigena,species,244,true,NaN,true,ncbi/taxonomy/69823,true,1454 Selenomonas sputigena
1767,416586,Selenomonas bovis,species,244,true,NaN,true,ncbi/taxonomy/416586,true,1767 Selenomonas bovis
1854,671224,Selenomonas artemidis,species,244,true,NaN,true,ncbi/taxonomy/671224,true,1854 Selenomonas artemidis
1246,314319,Prolixibacter bellariivorans,species,245,true,NaN,true,ncbi/taxonomy/314319,true,1246 Prolixibacter bellariivorans
758,41950,Candidatus Microthrix parvicella,species,246,true,NaN,true,ncbi/taxonomy/41950,true,758 Candidatus Microthrix parvicella
964,1589,Lactobacillus pentosus,species,247,true,NaN,true,ncbi/taxonomy/1589,true,964 Lactobacillus pentosus
965,1590,Lactiplantibacillus plantarum,species,247,true,NaN,true,ncbi/taxonomy/1590,true,965 Lactiplantibacillus plantarum
1279,60520,Lactobacillus paraplantarum,species,247,true,NaN,true,ncbi/taxonomy/60520,true,1279 Lactobacillus paraplantarum
1878,483011,Lactobacillus fabifermentans,species,247,true,NaN,true,ncbi/taxonomy/483011,true,1878 Lactobacillus fabifermentans
1858,220697,Thalassospira xiamenensis,species,248,true,NaN,true,ncbi/taxonomy/220697,true,1858 Thalassospira xiamenensis
1587,447471,Simiduia agarivorans,species,249,true,NaN,true,ncbi/taxonomy/447471,true,1587 Simiduia agarivorans
1399,118562,Arthrospira platensis,species,250,true,NaN,true,ncbi/taxonomy/118562,true,1399 Arthrospira platensis
1265,35833,Bilophila wadsworthia,species,251,true,NaN,true,ncbi/taxonomy/35833,true,1265 Bilophila wadsworthia
763,1018,Capnocytophaga ochracea,species,252,true,NaN,true,ncbi/taxonomy/1018,true,763 Capnocytophaga ochracea
1368,28188,Capnocytophaga canimorsus,species,252,true,NaN,true,ncbi/taxonomy/28188,true,1368 Capnocytophaga canimorsus
1369,28189,Capnocytophaga cynodegmi,species,252,true,NaN,true,ncbi/taxonomy/28189,true,1369 Capnocytophaga cynodegmi
1650,1848903,Capnocytophaga canis,species,252,true,NaN,true,ncbi/taxonomy/1848903,true,1650 Capnocytophaga canis
1616,398555,Agrilactobacillus composti,species,253,true,NaN,true,ncbi/taxonomy/398555,true,1616 Agrilactobacillus composti
884,148814,Lactobacillus kunkeei,species,254,true,NaN,true,ncbi/taxonomy/148814,true,884 Lactobacillus kunkeei
973,83526,Lactobacillus paralimentarius,species,255,true,NaN,true,ncbi/taxonomy/83526,true,973 Lactobacillus paralimentarius
975,1612,Lactobacillus farciminis,species,255,true,NaN,true,ncbi/taxonomy/1612,true,975 Lactobacillus farciminis
1130,460870,Lactobacillus nodensis,species,255,true,NaN,true,ncbi/taxonomy/460870,true,1130 Lactobacillus nodensis
1668,194326,Lactobacillus versmoldensis,species,255,true,NaN,true,ncbi/taxonomy/194326,true,1668 Lactobacillus versmoldensis
1822,392416,Lactobacillus crustorum,species,255,true,NaN,true,ncbi/taxonomy/392416,true,1822 Lactobacillus crustorum
883,640331,Lactobacillus florum,species,256,true,NaN,true,ncbi/taxonomy/640331,true,883 Lactobacillus florum
977,1614,Lactobacillus fructivorans,species,256,true,NaN,true,ncbi/taxonomy/1614,true,977 Lactobacillus fructivorans
984,1625,Lactobacillus sanfranciscensis,species,256,true,NaN,true,ncbi/taxonomy/1625,true,984 Lactobacillus sanfranciscensis
1455,53444,Lactobacillus lindneri,species,256,true,NaN,true,ncbi/taxonomy/53444,true,1455 Lactobacillus lindneri
1005,231049,Lactobacillus rossiae,species,257,true,NaN,true,ncbi/taxonomy/231049,true,1005 Lactobacillus rossiae
1836,679249,Lactobacillus floricola,species,258,true,NaN,true,ncbi/taxonomy/679249,true,1836 Lactobacillus floricola
1679,309120,Dialister micraerophilus,species,259,true,NaN,true,ncbi/taxonomy/309120,true,1679 Dialister micraerophilus
622,164393,Lactobacillus fuchuensis,species,260,true,NaN,true,ncbi/taxonomy/164393,true,622 Lactobacillus fuchuensis
968,1599,Lactobacillus sakei,species,260,true,NaN,true,ncbi/taxonomy/1599,true,968 Lactobacillus sakei
1318,28038,Lactobacillus curvatus,species,260,true,NaN,true,ncbi/taxonomy/28038,true,1318 Lactobacillus curvatus
957,1580,Lactobacillus brevis,species,261,true,NaN,true,ncbi/taxonomy/1580,true,957 Lactobacillus brevis
1323,216463,Lactobacillus spicheri,species,261,true,NaN,true,ncbi/taxonomy/216463,true,1323 Lactobacillus spicheri
1359,380393,Lactobacillus namurensis,species,261,true,NaN,true,ncbi/taxonomy/380393,true,1359 Lactobacillus namurensis
1582,357278,Lactobacillus parabrevis,species,261,true,NaN,true,ncbi/taxonomy/357278,true,1582 Lactobacillus parabrevis
1802,637971,Lactobacillus koreensis,species,261,true,NaN,true,ncbi/taxonomy/637971,true,1802 Lactobacillus koreensis
970,1601,Ligilactobacillus agilis,species,262,true,NaN,true,ncbi/taxonomy/1601,true,970 Ligilactobacillus agilis
972,1605,Lactobacillus animalis,species,262,true,NaN,true,ncbi/taxonomy/1605,true,972 Lactobacillus animalis
981,1622,Lactobacillus murinus,species,262,true,NaN,true,ncbi/taxonomy/1622,true,981 Lactobacillus murinus
982,1623,Lactobacillus ruminis,species,262,true,NaN,true,ncbi/taxonomy/1623,true,982 Lactobacillus ruminis
983,1624,Ligilactobacillus salivarius,species,262,true,NaN,true,ncbi/taxonomy/1624,true,983 Ligilactobacillus salivarius
1075,395085,Lactobacillus ceti,species,262,true,NaN,true,ncbi/taxonomy/395085,true,1075 Lactobacillus ceti
1328,396716,Lactobacillus hayakitensis,species,262,true,NaN,true,ncbi/taxonomy/396716,true,1328 Lactobacillus hayakitensis
1422,307126,Lactobacillus apodemi,species,262,true,NaN,true,ncbi/taxonomy/307126,true,1422 Lactobacillus apodemi
1699,137357,Lactobacillus equi,species,262,true,NaN,true,ncbi/taxonomy/137357,true,1699 Lactobacillus equi
1781,228229,Lactobacillus saerimneri,species,262,true,NaN,true,ncbi/taxonomy/228229,true,1781 Lactobacillus saerimneri
1796,89059,Lactobacillus acidipiscis,species,262,true,NaN,true,ncbi/taxonomy/89059,true,1796 Lactobacillus acidipiscis
1811,449659,Lactobacillus pobuzihii,species,262,true,NaN,true,ncbi/taxonomy/449659,true,1811 Lactobacillus pobuzihii
587,238015,Liquorilactobacillus vini,species,263,true,NaN,true,ncbi/taxonomy/238015,true,587 Liquorilactobacillus vini
979,1618,Lactobacillus mali,species,263,true,NaN,true,ncbi/taxonomy/1618,true,979 Lactobacillus mali
1234,519050,Lactobacillus sucicola,species,263,true,NaN,true,ncbi/taxonomy/519050,true,1234 Lactobacillus sucicola
974,1610,Lactobacillus coryniformis,species,264,true,NaN,true,ncbi/taxonomy/1610,true,974 Lactobacillus coryniformis
1539,152335,Lactobacillus suebicus,species,265,true,NaN,true,ncbi/taxonomy/152335,true,1539 Lactobacillus suebicus
1604,1193095,Lactobacillus hokkaidonensis,species,265,true,NaN,true,ncbi/taxonomy/1193095,true,1604 Lactobacillus hokkaidonensis
779,304207,Lactobacillus harbinensis,species,266,true,NaN,true,ncbi/taxonomy/304207,true,779 Lactobacillus harbinensis
798,33960,Lactobacillus collinoides,species,267,true,NaN,true,ncbi/taxonomy/33960,true,798 Lactobacillus collinoides
1227,240427,Lactobacillus paracollinoides,species,267,true,NaN,true,ncbi/taxonomy/240427,true,1227 Lactobacillus paracollinoides
1449,176292,Lactobacillus malefermentans,species,267,true,NaN,true,ncbi/taxonomy/176292,true,1449 Lactobacillus malefermentans
1586,414682,Lactobacillus similis,species,267,true,NaN,true,ncbi/taxonomy/414682,true,1586 Lactobacillus similis
958,1581,Lactobacillus buchneri,species,268,true,NaN,true,ncbi/taxonomy/1581,true,958 Lactobacillus buchneri
963,1588,Lactobacillus hilgardii,species,268,true,NaN,true,ncbi/taxonomy/1588,true,963 Lactobacillus hilgardii
1538,152331,Lactobacillus parabuchneri,species,268,true,NaN,true,ncbi/taxonomy/152331,true,1538 Lactobacillus parabuchneri
1659,390841,Lactobacillus farraginis,species,268,true,NaN,true,ncbi/taxonomy/390841,true,1659 Lactobacillus farraginis
1660,390842,Lactobacillus parafarraginis,species,268,true,NaN,true,ncbi/taxonomy/390842,true,1660 Lactobacillus parafarraginis
1728,481720,Lactobacillus otakiensis,species,268,true,NaN,true,ncbi/taxonomy/481720,true,1728 Lactobacillus otakiensis
1729,481722,Lactobacillus kisonensis,species,268,true,NaN,true,ncbi/taxonomy/481722,true,1729 Lactobacillus kisonensis
518,33007,Winkia neuii,species,269,true,NaN,true,ncbi/taxonomy/33007,true,518 Winkia neuii
1658,874156,Erythrobacter marinus,species,270,true,NaN,true,ncbi/taxonomy/874156,true,1658 Erythrobacter marinus
1065,321318,Dietzia cinnamea,species,271,true,NaN,true,ncbi/taxonomy/321318,true,1065 Dietzia cinnamea
579,408,Methylorubrum extorquens,species,272,true,NaN,true,ncbi/taxonomy/408,true,579 Methylorubrum extorquens
526,256,Myroides odoratus,species,273,true,NaN,true,ncbi/taxonomy/256,true,526 Myroides odoratus
1270,76832,Myroides odoratimimus,species,273,true,NaN,true,ncbi/taxonomy/76832,true,1270 Myroides odoratimimus
1775,703342,Myroides marinus,species,273,true,NaN,true,ncbi/taxonomy/703342,true,1775 Myroides marinus
1594,54307,Planktothrix prolifica,species,274,true,NaN,true,ncbi/taxonomy/54307,true,1594 Planktothrix prolifica
1271,93218,Pandoraea apista,species,275,true,NaN,true,ncbi/taxonomy/93218,true,1271 Pandoraea apista
1273,93220,Pandoraea pnomenusa,species,275,true,0.25,true,ncbi/taxonomy/93220,true,1273 Pandoraea pnomenusa
1688,202789,Actinobaculum massiliense,species,276,true,NaN,true,ncbi/taxonomy/202789,true,1688 Actinobaculum massiliense
769,82981,Leminorella grimontii,species,277,true,NaN,true,ncbi/taxonomy/82981,true,769 Leminorella grimontii
770,1061,Rhodobacter capsulatus,species,278,true,NaN,true,ncbi/taxonomy/1061,true,770 Rhodobacter capsulatus
771,1063,Rhodobacter sphaeroides,species,278,true,NaN,true,ncbi/taxonomy/1063,true,771 Rhodobacter sphaeroides
772,82987,Tatumella ptyseos,species,279,true,NaN,true,ncbi/taxonomy/82987,true,772 Tatumella ptyseos
1791,105425,Streptacidiphilus albus,species,280,true,NaN,true,ncbi/taxonomy/105425,true,1791 Streptacidiphilus albus
959,1582,Lactobacillus casei,species,1948,true,0.0,false,ncbi/taxonomy/1582,true,959 Lactobacillus casei
966,1597,Lacticaseibacillus paracasei,species,1948,true,0.0,false,ncbi/taxonomy/1597,true,966 Lacticaseibacillus paracasei
985,1626,Lactobacillus sharpeae,species,281,true,NaN,true,ncbi/taxonomy/1626,true,985 Lactobacillus sharpeae
1189,944671,Lactobacillus nasuensis,species,281,true,NaN,true,ncbi/taxonomy/944671,true,1189 Lactobacillus nasuensis
1548,381741,Lactobacillus thailandensis,species,281,true,NaN,true,ncbi/taxonomy/381741,true,1548 Lactobacillus thailandensis
1549,381742,Lacticaseibacillus camelliae,species,281,true,NaN,true,ncbi/taxonomy/381742,true,1549 Lacticaseibacillus camelliae
1661,931533,Lactobacillus saniviri,species,281,true,NaN,true,ncbi/taxonomy/931533,true,1661 Lactobacillus saniviri
1742,47715,Lactobacillus rhamnosus,species,281,true,NaN,true,ncbi/taxonomy/47715,true,1742 Lactobacillus rhamnosus
1856,171523,Lactobacillus pantheris,species,281,true,NaN,true,ncbi/taxonomy/171523,true,1856 Lactobacillus pantheris
776,1085,Rhodospirillum rubrum,species,282,true,NaN,true,ncbi/taxonomy/1085,true,776 Rhodospirillum rubrum
1194,68170,Lentzea aerocolonigenes,species,283,true,NaN,true,ncbi/taxonomy/68170,true,1194 Lentzea aerocolonigenes
1137,370776,Arenimonas composti,species,284,true,NaN,true,ncbi/taxonomy/370776,true,1137 Arenimonas composti
1723,498055,Arenimonas oryziterrae,species,284,true,NaN,true,ncbi/taxonomy/498055,true,1723 Arenimonas oryziterrae
674,673,Grimontia hollisae,species,285,true,NaN,true,ncbi/taxonomy/673,true,674 Grimontia hollisae
1096,2033,Microbacterium testaceum,species,286,true,NaN,true,ncbi/taxonomy/2033,true,1096 Microbacterium testaceum
